2022-04-22 20:59:50+00:00,RT @APompliano: The fastest way to convince someone of Bitcoin’s value is to have them visit a physical bank branch and try to do anything…
2022-04-22 20:59:50+00:00,"RT @CoinMarketCap: El Salvador's Bitcoin bonds are 'dead' 😧

The former head of the country's central bank says delays for the so-called 'v…"
2022-04-22 20:59:50+00:00,"@cryptopapa6 @bsv_is_bitcoin @zara_larue @jimmiebitcoin @eightyATE https://t.co/5SDXJ6YdgQ
You should join,you’ll thank me later."
2022-04-22 20:59:49+00:00,RT @MartiniGuyYT: Like ❤️ if you hold more #Bitcoin than Fiat currency 🚀
2022-04-22 20:59:49+00:00,"RT @ApeborgToken: #APEBORG 🐵🦧🦍

🦍 #LAUNCH ON #UNISWAP #ETH:APRIL 24th🦍
@ApeborgToken

#Ethereum #Bitcoin #Binance #BTC #BNB #BSC #dogecoin…"
2022-04-22 20:59:48+00:00,"@DocumentingBTC Everything will be backed by Bitcoin
Bitcoin will be backed by Everything."
2022-04-22 20:59:48+00:00,@BillyM2k Bitcoin is for using too. Use the Lightning network and its instant and free
2022-04-22 20:59:48+00:00,"RT @ApeborgToken: #APEBORG 🐵🦧🦍

🦍 #LAUNCH ON #UNISWAP #ETH:APRIL 24th🦍
@ApeborgToken

#Ethereum #Bitcoin #Binance #BTC #BNB #BSC #dogecoin…"
2022-04-22 20:59:47+00:00,"RT @Byzon__: @_thanatopraxie @Maximoo_d @Rstanced Tg amandizon , cependant metamask trust wallet binance need a logo or youtube intro hacke…"
2022-04-22 20:59:46+00:00,"RT @ApeborgToken: #APEBORG 🐵🦧🦍

🦍 #LAUNCH ON #UNISWAP #ETH:APRIL 24th🦍
@ApeborgToken

#Ethereum #Bitcoin #Binance #BTC #BNB #BSC #dogecoin…"
2022-04-22 20:59:46+00:00,"RT @BTC_Archive: 💥EU: If Ethereum is able to shift (to POS), we could legitimately request the same from #Bitcoin”

GFY! 😂 

h/t: @tier10k"
2022-04-22 20:59:46+00:00,"RT @GM_Aesthetics: 1/ a love story ❤️ and a #SMOWL thread

it all started 2 weeks ago when i minted my first pepe 🐸 at the @TheBitcoinConf…"
2022-04-22 20:59:45+00:00,These cryptomugs are hilarious. They’re all in #Bitcoin but still able to buy the dips. Give it up lads #roadtozero https://t.co/wdkS416lIb
2022-04-22 20:59:45+00:00,RT @BTC_Archive: 💥BREAKING: State of Tennessee prepares to hold #Bitcoin and crypto as it seeks custody service.
2022-04-22 20:59:44+00:00,"RT @twtlinks: Check out my new NFT on OpenSea! https://t.co/5iFR5lFTmN via @opensea 
#nftart #art #nfts #crypto #nftartist #digitalart #nft…"
2022-04-22 20:59:44+00:00,"This hits different ❤️‍🔥
#Bitcoin #BTC #Crypto #Cryptocurrency #Blockchain https://t.co/UqrMGyKwrc"
2022-04-22 20:59:44+00:00,"RT @legend1ETH: $1,500 GIVEAWAY !

Welcome to SnoopDogg🎉 

We're giving away $1,500 to celebrate🎉

5 Winners Will Share $1,500💰

1️⃣RT &amp; LI…"
2022-04-22 20:59:44+00:00,RT @BarrySilbert: Think I should tweet something super bearish about bitcoin?
2022-04-22 20:59:42+00:00,"RT @GM_Aesthetics: 1/ a love story ❤️ and a #SMOWL thread

it all started 2 weeks ago when i minted my first pepe 🐸 at the @TheBitcoinConf…"
2022-04-22 20:59:42+00:00,"🦍@AlphaApeNetwork Token🦍

🦍8% #BUSD #REWARDS
🦍4% BUYBACK
🦍3% AUTO LP

🌐https://t.co/hgT5jtZYwo

#CRO $ELON $BNB #Bitcoin    #ELON #SpaceX $AMC #AMC $BTC $BNB #BTC $CRO #web3 #SHIB #BSC #Metaverse #ADA $ADA #SHIBA #P2E #DeFi #BSCgem #Crypto #AANT  #AlphaApeNetwork $AANT https://t.co/jdMS8xORK9"
2022-04-22 20:59:41+00:00,RT @TheMoonCarl: Do you hold one whole #Bitcoin?
2022-04-22 20:59:41+00:00,"RT @GM_Aesthetics: 1/ a love story ❤️ and a #SMOWL thread

it all started 2 weeks ago when i minted my first pepe 🐸 at the @TheBitcoinConf…"
2022-04-22 20:59:40+00:00,"RT @saylor: Not sure who needs to know this, but when $MSTR makes any material change to its corporate strategy (to acquire &amp; #hodl bitcoin…"
2022-04-22 20:59:40+00:00,RT @KMSmithDC: I ❤️#bitcoin. Does New York State ❤️ #Bitcoin?  We’re about to find out. Stay tuned friends. We may need your help…
2022-04-22 20:59:39+00:00,"RT @ApeborgToken: #APEBORG 🐵🦧🦍

🦍 #LAUNCH ON #UNISWAP #ETH:APRIL 24th🦍
@ApeborgToken

#Ethereum #Bitcoin #Binance #BTC #BNB #BSC #dogecoin…"
2022-04-22 20:59:39+00:00,"@Blockworks_ Congratulations to all #LTEX Holders, Big news is coming!😎😎#Ltextoken🔥🔥🔥
#Bitcoin  #BTC https://t.co/k3fkgwpKzy"
2022-04-22 20:59:39+00:00,"@Cointelegraph Don't miss the next 100x Gem 💎

Buy $Ruby token now 

#Bitcoin #cryptocurrecy #P2E https://t.co/ohOOE6JnsC"
2022-04-22 20:59:37+00:00,How would this been accomplished if it was done with cash? Which one is easier to track? Now which one is safer to hold? #Bitcoin https://t.co/aceoXDItDo
2022-04-22 20:59:37+00:00,RT @Eljaboom: Bitcoin Exchange Flows See Huge Drop In Address Count — Is A Mammoth Crash Coming?
2022-04-22 20:59:37+00:00,"RT @MartiniGuyYT: I’m going to do another $2,500 #Bitcoin giveaway bet with you guys

What should it be? 🔥👇"
2022-04-22 20:59:37+00:00,"@brave @jayks17 @avalabsofficial landshop.bnb web3 domain for sale https://t.co/53NbzQMrZ2
#domains #domainnames #startup #startups #venturecapital #DomainNames #blockchain #crypto #bitcoin 
#domainforsale #web3  #BSC  #btc #bscnameservice
#cryptotrading #bigdata #nft #Metaverse #virtualLand #virtualrealestate"
2022-04-22 20:59:37+00:00,RT @ellaoperandi: Working on great things for #bitcoin + Mexico 🇲🇽 w @RicardoBSalinas ⚡️ @lightning #lightningnetwork @TheBitcoinConf https…
2022-04-22 20:59:36+00:00,Bitcoin mode the only mode bro 😎 https://t.co/K6Qe5xLKz1
2022-04-22 20:59:36+00:00,RT @saylor: @elonmusk @garyblack00 @MartinViecha #Bitcoin and #Tesla have the same advertising strategy.
2022-04-22 20:59:36+00:00,RT @ZBexchange: April 22 is #EarthDay and with environmental sustainability one of the key topics in the global debate surrounding #Bitcoin…
2022-04-22 20:59:35+00:00,"@DocumentingBTC #dks #DarkshieldGames @Kriptomessi
@Rmzngklp @EylemCulculoglu @eness_turann #altcoins #Metaverse #Bitcoin #ceek
Our difference and style dks tv ads are starting tomorrow we are at tv8.5
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
#TV8 #Survivor #dksnewath https://t.co/nucTMQmIMu"
2022-04-22 20:59:35+00:00,"RT @legend1ETH: $1,500 GIVEAWAY !

Welcome to SnoopDogg🎉 

We're giving away $1,500 to celebrate🎉

5 Winners Will Share $1,500💰

1️⃣RT &amp; LI…"
2022-04-22 20:59:35+00:00,"RT @HappyManNfts: Minecraft Man are in area 💎💎💎

💰Price: 0.0035 ( Phase 2 ) 
⛓️ Polygon Blockchain
⛽No gas fee
⚡Link in bio

#NFT #Minecraf…"
2022-04-22 20:59:35+00:00,"RT @ApeborgToken: #APEBORG 🐵🦧🦍

🦍 #LAUNCH ON #UNISWAP #ETH:APRIL 24th🦍
@ApeborgToken

#Ethereum #Bitcoin #Binance #BTC #BNB #BSC #dogecoin…"
2022-04-22 20:59:35+00:00,"RT @NYCryptoYoshi: zignaly recieved a $50 million dollar investment, what are you waiting for #binance we are ready to be listed.

#zig #zi…"
2022-04-22 20:59:35+00:00,"RT @BitcoinMagazine: NEW: ""It is our central bank that is financially illiterate. Restore sound money."" - Canada's Pierre Poilievre on #Bit…"
2022-04-22 20:59:35+00:00,"RT @AirdropBSC_Com: 💰Airdrop: $10,000 giveaway 
 
🔗Airdrop Link:https://t.co/VpABbM5k5e
Rules:
🔸 Retweet  post
🔸 Follow  @Binance
🔸 Play #B…"
2022-04-22 20:59:34+00:00,@shakepay I immediately bought bitcoin with the money 💰 lol
2022-04-22 20:59:34+00:00,RT @BTC_Archive: 💥UKRAINE is blocking #Bitcoin buys in local currency while under martial law.
2022-04-22 20:59:34+00:00,"RT @kubat_musti: @TheCryptoLark #dks #DarkshieldGames @Kriptomessi
@Rmzngklp @EylemCulculoglu @eness_turann #altcoins #Metaverse #Bitcoin #…"
2022-04-22 20:59:34+00:00,"RT @legend1ETH: $1,500 GIVEAWAY !

Welcome to SnoopDogg🎉 

We're giving away $1,500 to celebrate🎉

5 Winners Will Share $1,500💰

1️⃣RT &amp; LI…"
2022-04-22 20:59:34+00:00,"RT @midtokenio: #MIDWOOD opens the #blockchain doors of the global film and entertainment world with #MIDTOKEN and sets the standards!

htt…"
2022-04-22 20:59:33+00:00,RT @APompliano: The fastest way to convince someone of Bitcoin’s value is to have them visit a physical bank branch and try to do anything…
2022-04-22 20:59:33+00:00,"@ame_pay #AME #Amepay #AMEChain

This burn event will make long road inflationary concerns moot.

It's been one major catalyst after another from the project since I joined.

#BTC #Bitcoin #ETH #ethereum #BNB #binance #XRP #Avalanche #Cardano"
2022-04-22 20:59:33+00:00,RT @ZBexchange: April 22 is #EarthDay and with environmental sustainability one of the key topics in the global debate surrounding #Bitcoin…
2022-04-22 20:59:33+00:00,"RT @ApeborgToken: #APEBORG 🐵🦧🦍

🦍 #LAUNCH ON #UNISWAP #ETH:APRIL 24th🦍
@ApeborgToken

#Ethereum #Bitcoin #Binance #BTC #BNB #BSC #dogecoin…"
2022-04-22 20:59:32+00:00,"RT @rovercrc: Once the reversal comes, it will go quickly, just like all b big runups to create FOMO. 

#Bitcoin $BTC https://t.co/cHzTg3HG…"
2022-04-22 20:59:32+00:00,"@_thanatopraxie @Maximoo_d @Rstanced Tg amandizon , cependant metamask trust wallet binance need a logo or youtube intro hacked instagram account bitcoin wallet lost"
2022-04-22 20:59:31+00:00,"RT @ApeborgToken: #APEBORG 🐵🦧🦍

🦍 #LAUNCH ON #UNISWAP #ETH:APRIL 24th🦍
@ApeborgToken

#Ethereum #Bitcoin #Binance #BTC #BNB #BSC #dogecoin…"
2022-04-22 20:59:31+00:00,"RT @GM_Aesthetics: 1/ a love story ❤️ and a #SMOWL thread

it all started 2 weeks ago when i minted my first pepe 🐸 at the @TheBitcoinConf…"
2022-04-22 20:59:31+00:00,"RT @AirdropDet: 🔍 New #Airdrop: Sense4FIT

🏆 Total Airdrop Pool: 5,000 BUSD 

🔴 Start the airdrop bot https://t.co/c2AyxDqNYF

🔘 Do the tas…"
2022-04-22 20:59:30+00:00,Remember the “Americans have no real savings” narrative?  Of course $BTC is correlated.  When people live paycheck to paycheck they sell EVERYTHING it takes to survive.  #Bitcoin gives you a way out but it’s hard to see the life jacket when they are already drowning in the river.
2022-04-22 20:59:30+00:00,"RT @GM_Aesthetics: 1/ a love story ❤️ and a #SMOWL thread

it all started 2 weeks ago when i minted my first pepe 🐸 at the @TheBitcoinConf…"
2022-04-22 20:59:29+00:00,RT @onair_blair: The #bitcoin discussion in Canada 🇨🇦 is escalating faster than I had anticipated https://t.co/ksZhyHEEog
2022-04-22 20:59:59+00:00,"Retail Interest in Bitcoin Is Dwindling, Google Data Suggests https://t.co/SNN3RZ7zmc"
2022-04-22 20:59:59+00:00,"🦍@AlphaApeNetwork Token🦍

🦍8% #BUSD #REWARDS
🦍4% BUYBACK
🦍3% AUTO LP

🌐https://t.co/hgT5jtZYwo

#CRO $ELON $BNB #Bitcoin    #ELON #SpaceX $AMC #AMC $BTC $BNB #BTC $CRO #web3 #SHIB #BSC #Metaverse #ADA $ADA #SHIBA #P2E #DeFi #BSCgem #Crypto #AANT  #AlphaApeNetwork $AANT https://t.co/yU3BqwSeZ4"
2022-04-22 20:59:59+00:00,"#BITCOIN THE 5TH GREAT BULL RUN IS ABOUT TO START. 

BE READY.

THE #SPX'S WILLIAMS ULTIMATE OSCILLATOR (UO) JUST FLASHED. https://t.co/mu2YQGt2Qf"
2022-04-22 20:59:58+00:00,"RT @ApeborgToken: #APEBORG 🐵🦧🦍

🦍 #LAUNCH ON #UNISWAP #ETH:APRIL 24th🦍
@ApeborgToken

#Ethereum #Bitcoin #Binance #BTC #BNB #BSC #dogecoin…"
2022-04-22 20:59:58+00:00,"RT @ApeborgToken: #APEBORG 🐵🦧🦍

🦍 #LAUNCH ON #UNISWAP #ETH:APRIL 24th🦍
@ApeborgToken

#Ethereum #Bitcoin #Binance #BTC #BNB #BSC #dogecoin…"
2022-04-22 20:59:58+00:00,https://t.co/UD9xI0EIfb is for SALE! If your looking for a great investment then here you go!! #insurance #invest #VentureCapital #investing #IPO #NFTs #bitcoin #insurance https://t.co/oimLL7izCo
2022-04-22 20:59:58+00:00,"RT @Bitcoins_Life: Scam #bitcoin paper derivatives at work, institutional investors like Graycale  GBTC and Pro Shares BITO 5 and 6 million…"
2022-04-22 20:59:58+00:00,"RT @binance: 💰 $10,000 giveaway 💰
 
Post your #BitcoinButton result to enter!
 
Rules:
🔸 Retweet this post
🔸 Follow @Binance
🔸 Play #Bitcoi…"
2022-04-22 20:59:58+00:00,"RT @GM_Aesthetics: 1/ a love story ❤️ and a #SMOWL thread

it all started 2 weeks ago when i minted my first pepe 🐸 at the @TheBitcoinConf…"
2022-04-22 20:59:57+00:00,"RT @GM_Aesthetics: 1/ a love story ❤️ and a #SMOWL thread

it all started 2 weeks ago when i minted my first pepe 🐸 at the @TheBitcoinConf…"
2022-04-22 20:59:57+00:00,"RT @ApeborgToken: #APEBORG 🐵🦧🦍

🦍 #LAUNCH ON #UNISWAP #ETH:APRIL 24th🦍
@ApeborgToken

#Ethereum #Bitcoin #Binance #BTC #BNB #BSC #dogecoin…"
2022-04-22 20:59:57+00:00,"@patraderyigit #dks #DarkshieldGames @Kriptomessi
@Rmzngklp @EylemCulculoglu @eness_turann #altcoins #Metaverse #Bitcoin #ceek
Our difference and style dks tv ads are starting tomorrow we are at tv8.5
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
#TV8 #Survivor #dksnewath https://t.co/nucTMQmIMu"
2022-04-22 20:59:57+00:00,"RT @ApeborgToken: #APEBORG 🐵🦧🦍

🦍 #LAUNCH ON #UNISWAP #ETH:APRIL 24th🦍
@ApeborgToken

#Ethereum #Bitcoin #Binance #BTC #BNB #BSC #dogecoin…"
2022-04-22 20:59:56+00:00,@RBX_ShakibYT @qpleewastaken Bro u gave me nothing and plus even if u did idk how to return it and nor do I have the bitcoin app
2022-04-22 20:59:56+00:00,"XRP is getting ready to fly to the moon! #xrp #ripple #bitcoin #binance #altcoin

https://t.co/VR3vF37PBP"
2022-04-22 20:59:56+00:00,"@TheShipman Odd, was @BitcoinMagazine announcing a German MP in the liberal party saying the ECB should add bitcoin to it's balance sheet. Maybe it was false? not sure why they deleted."
2022-04-22 20:59:56+00:00,"@TheCryptoLark 🌹 “Don't let them drag you down by rumors. Just go with what you believe in.”
— Michael Jordan

👉 Check out this Moon Project 👇 on 
#Spy
#SPY_FAMILY @PaySmarty #binance #Bitcoin #cryptocurrency #DrStrange #Crypto
https://t.co/S88NYJgQwG"
2022-04-22 20:59:56+00:00,"RT @ApeborgToken: #APEBORG 🐵🦧🦍

🦍 #LAUNCH ON #UNISWAP #ETH:APRIL 24th🦍
@ApeborgToken

#Ethereum #Bitcoin #Binance #BTC #BNB #BSC #dogecoin…"
2022-04-22 20:59:56+00:00,"RT @RavenOnHeaven: SOLD SOLD SOLD 🚀
Join our family and win

https://t.co/h6JB7ZRFH5

#nfts #nft #nftart #nftcommunity #nftcollector #nftar…"
2022-04-22 20:59:56+00:00,First-Class Bitcoin Self-Sovereignty Using SeedSigner - Bitcoin Magazine https://t.co/WF64vGuXGu
2022-04-22 20:59:55+00:00,"RT @TheCryptoLark: Holy crap!!!! Israel cutting dollars and buying Yuan! The days of dollar dominance are truly fading. 

Good time to be h…"
2022-04-22 20:59:55+00:00,"RT @kubat_musti: @DocumentingBTC #dks #DarkshieldGames @Kriptomessi
@Rmzngklp @EylemCulculoglu @eness_turann #altcoins #Metaverse #Bitcoin…"
2022-04-22 20:59:55+00:00,"RT @GM_Aesthetics: 1/ a love story ❤️ and a #SMOWL thread

it all started 2 weeks ago when i minted my first pepe 🐸 at the @TheBitcoinConf…"
2022-04-22 20:59:55+00:00,"RT @rovercrc: #BITCOIN WILL HIT $100,000 IN 2022! 🚀"
2022-04-22 20:59:54+00:00,"RT @ZBD_Play: Have you ever wondered how it feels to mine your own Bitcoin? ⛏️ Now you can! 
Play Bitcoin Miner and build your own simulate…"
2022-04-22 20:59:54+00:00,"@bsv_is_bitcoin @zara_larue @jimmiebitcoin @eightyATE I sleep better that my wealth increases, No one controles it and it’s secure."
2022-04-22 20:59:54+00:00,RT @jalilnoork: @cz_binance You're the legend 👏. You made every possibilities to make crypto a lot easier for us. #Bitcoin and @binance is…
2022-04-22 20:59:54+00:00,"RT @ItaCraft: I volunteer myself to make it a reality! Subnets and C++ (The language of the bitcoin core source code) are my specialty, als…"
2022-04-22 20:59:53+00:00,"RT @GM_Aesthetics: 1/ a love story ❤️ and a #SMOWL thread

it all started 2 weeks ago when i minted my first pepe 🐸 at the @TheBitcoinConf…"
2022-04-22 20:59:53+00:00,"RT @GM_Aesthetics: 1/ a love story ❤️ and a #SMOWL thread

it all started 2 weeks ago when i minted my first pepe 🐸 at the @TheBitcoinConf…"
2022-04-22 20:59:53+00:00,@Scaramucci you love bitcoin but are promoting this which is an attack on bitcoin? https://t.co/Of8d6NZS9A
2022-04-22 20:59:53+00:00,"RT @AirdropStario: 💧 BingX Airdrop 💧

🏆 Task:          ➕  10 USDT for 200 random participants each.

👨‍👩‍👧 Referral:   ➕  20 USDT for top 5…"
2022-04-22 20:59:53+00:00,"Broadcasting 15

05:43 -
cimejointheman

05:45 -
spankens😈

05:52 -
🎉🄿🄰🅁🅃🅈🎈

05:56 -
shepooair

#Pococha x Bitcoin
https://t.co/5IeiimbGQB"
2022-04-22 20:59:52+00:00,"Xtchit found #bitcoin in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/DyJVEfh3g6 #cryptocurrency #112694 https://t.co/6sVq52SI2S"
2022-04-22 20:59:52+00:00,@earlyisontimeH @iamarman95 @TheCryptoLark @Bitcoin always rip or it's a scam or your a fool. these ppl won't accept that they  ignored a life changing opportunity and admit they were WRONG.they slave for fiat we prosper.they will call us all lucky but we were smart and they were dumb.guess that's 2 hard to accept. Oh well🚀✊😁
2022-04-22 20:59:52+00:00,"🔥Read to the end👇👇🔥🔥 
Are you looking for a reliable broker. Check this out! To trade volatility indices VIX https://t.co/I3CUYCUO7F 
👇 1. Click the link☝️, supply your email. Confirm email in your inbox. dm for help #Ethereum #NFTs #Bitcoin #Forex #Binance #btc #deriv (22)"
2022-04-22 20:59:52+00:00,RT @WatcherGuru: JUST IN: Another $330.3 million #Bitcoin has been moved from Coinbase to cold wallets.
2022-04-22 20:59:51+00:00,"XRP is getting ready to fly to the moon! #xrp #ripple #bitcoin #binance #altcoin

https://t.co/MCqLS05Mxf"
